,nombre,seguidores,foto,popularidad,generos
0,Drugdealer,117712,https://i.scdn.co/image/ab6761610000e5ebaefc7fc53b2e218c17c5ac31,53,indie garage rock
0,Drugdealer,117712,https://i.scdn.co/image/ab6761610000e5ebaefc7fc53b2e218c17c5ac31,53,neo-psychedelic
0,Drugdealer,117712,https://i.scdn.co/image/ab6761610000e5ebaefc7fc53b2e218c17c5ac31,53,psychedelic pop
1,Weyes Blood,326602,https://i.scdn.co/image/ab6761610000e5eb92b2757e7003d4f77e5a5d05,63,art pop
1,Weyes Blood,326602,https://i.scdn.co/image/ab6761610000e5eb92b2757e7003d4f77e5a5d05,63,experimental folk
2,Los Retros,235795,https://i.scdn.co/image/ab6761610000e5ebeee6f231bde846066beda6bd,60,latinx alternative
3,Foxygen,242376,https://i.scdn.co/image/ab6761610000e5ebb97b6eeada9335c77f7be193,47,baroque pop
3,Foxygen,242376,https://i.scdn.co/image/ab6761610000e5ebb97b6eeada9335c77f7be193,47,experimental pop
3,Foxygen,242376,https://i.scdn.co/image/ab6761610000e5ebb97b6eeada9335c77f7be193,47,indie garage rock
3,Foxygen,242376,https://i.scdn.co/image/ab6761610000e5ebb97b6eeada9335c77f7be193,47,indie rock
3,Foxygen,242376,https://i.scdn.co/image/ab6761610000e5ebb97b6eeada9335c77f7be193,47,neo-psychedelic
4,The Lemon Twigs,117469,https://i.scdn.co/image/ab6761610000e5ebfb89310c2a402a01ace17bde,44,baroque pop
4,The Lemon Twigs,117469,https://i.scdn.co/image/ab6761610000e5ebfb89310c2a402a01ace17bde,44,psychedelic pop
5,Mild High Club,475512,https://i.scdn.co/image/ab6761610000e5eb57e304470606c0f284d6c748,64,indie garage rock
5,Mild High Club,475512,https://i.scdn.co/image/ab6761610000e5eb57e304470606c0f284d6c748,64,neo-psychedelic
6,FUR,143345,https://i.scdn.co/image/ab6761610000e5eb324659020089eedb798f14af,55,brighton indie
7,Her's,691998,https://i.scdn.co/image/ab6761610000e5eb6e339cf31f00e472b1ddd1c5,66,indie garage rock
7,Her's,691998,https://i.scdn.co/image/ab6761610000e5eb6e339cf31f00e472b1ddd1c5,66,indie pop
7,Her's,691998,https://i.scdn.co/image/ab6761610000e5eb6e339cf31f00e472b1ddd1c5,66,liverpool indie
8,The Symposium,72605,https://i.scdn.co/image/ab6761610000e5eb3257f733c7c42f576c616fa4,50,chicago indie
8,The Symposium,72605,https://i.scdn.co/image/ab6761610000e5eb3257f733c7c42f576c616fa4,50,indie garage rock
9,The Buttertones,117811,https://i.scdn.co/image/ab6761610000e5eb67328c038e9054912b19f19c,50,indie garage rock
9,The Buttertones,117811,https://i.scdn.co/image/ab6761610000e5eb67328c038e9054912b19f19c,50,indie surf
10,Manel,140222,https://i.scdn.co/image/ab6761610000e5ebf03cdcbdda43b390cf876a6a,49,cantautor
10,Manel,140222,https://i.scdn.co/image/ab6761610000e5ebf03cdcbdda43b390cf876a6a,49,indie catala
10,Manel,140222,https://i.scdn.co/image/ab6761610000e5ebf03cdcbdda43b390cf876a6a,49,musica catalana
10,Manel,140222,https://i.scdn.co/image/ab6761610000e5ebf03cdcbdda43b390cf876a6a,49,rock catala
10,Manel,140222,https://i.scdn.co/image/ab6761610000e5ebf03cdcbdda43b390cf876a6a,49,spanish folk
11,Travis Bretzer,24480,https://i.scdn.co/image/148e84076f7a890594a96f6d1c3ced7c6529eb6e,47,edmonton indie
11,Travis Bretzer,24480,https://i.scdn.co/image/148e84076f7a890594a96f6d1c3ced7c6529eb6e,47,indie garage rock
12,Fake Laugh,16856,https://i.scdn.co/image/ab6761610000e5eb6b8edecfb3e1e38bbd90605c,29,
13,Jakob,246513,https://i.scdn.co/image/ab6761610000e5eb42bcb1cfe0ba7288887124e7,59,indie garage rock
13,Jakob,246513,https://i.scdn.co/image/ab6761610000e5eb42bcb1cfe0ba7288887124e7,59,indie pop
14,Clairo,3711920,https://i.scdn.co/image/ab6761610000e5eb370f4e30deba6da178db36fe,77,bedroom pop
14,Clairo,3711920,https://i.scdn.co/image/ab6761610000e5eb370f4e30deba6da178db36fe,77,indie pop
14,Clairo,3711920,https://i.scdn.co/image/ab6761610000e5eb370f4e30deba6da178db36fe,77,pop
15,Paul McCartney,4273898,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,74,album rock
15,Paul McCartney,4273898,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,74,art rock
15,Paul McCartney,4273898,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,74,beatlesque
15,Paul McCartney,4273898,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,74,classic rock
15,Paul McCartney,4273898,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,74,folk rock
15,Paul McCartney,4273898,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,74,mellow gold
15,Paul McCartney,4273898,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,74,rock
15,Paul McCartney,4273898,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,74,soft rock
16,Jumo,11782,https://i.scdn.co/image/ab6761610000e5eb30546f779f971767de92d23e,47,french indietronica
16,Jumo,11782,https://i.scdn.co/image/ab6761610000e5eb30546f779f971767de92d23e,47,new french touch
16,Jumo,11782,https://i.scdn.co/image/ab6761610000e5eb30546f779f971767de92d23e,47,vapor twitch
17,TLC,3411655,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,69,atl hip hop
17,TLC,3411655,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,69,contemporary r&b
17,TLC,3411655,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,69,dance pop
17,TLC,3411655,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,69,girl group
17,TLC,3411655,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,69,hip hop
17,TLC,3411655,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,69,hip pop
17,TLC,3411655,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,69,r&b
17,TLC,3411655,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,69,urban contemporary
18,SZA,10333170,https://i.scdn.co/image/ab6761610000e5eb7eb7f6371aad8e67e01f0a03,96,pop
18,SZA,10333170,https://i.scdn.co/image/ab6761610000e5eb7eb7f6371aad8e67e01f0a03,96,r&b
19,Caroline Polachek,270138,https://i.scdn.co/image/ab6761610000e5ebd06f948216f34ea0298aef43,64,art pop
19,Caroline Polachek,270138,https://i.scdn.co/image/ab6761610000e5ebd06f948216f34ea0298aef43,64,dance pop
19,Caroline Polachek,270138,https://i.scdn.co/image/ab6761610000e5ebd06f948216f34ea0298aef43,64,electropop
19,Caroline Polachek,270138,https://i.scdn.co/image/ab6761610000e5ebd06f948216f34ea0298aef43,64,escape room
19,Caroline Polachek,270138,https://i.scdn.co/image/ab6761610000e5ebd06f948216f34ea0298aef43,64,indie pop
19,Caroline Polachek,270138,https://i.scdn.co/image/ab6761610000e5ebd06f948216f34ea0298aef43,64,indietronica
19,Caroline Polachek,270138,https://i.scdn.co/image/ab6761610000e5ebd06f948216f34ea0298aef43,64,pop
20,Miley Cyrus,19495726,https://i.scdn.co/image/ab6761610000e5eb7e8110a92ec2252f0821f8b8,91,dance pop
20,Miley Cyrus,19495726,https://i.scdn.co/image/ab6761610000e5eb7e8110a92ec2252f0821f8b8,91,pop
21,Shakira,26677745,https://i.scdn.co/image/ab6761610000e5eb284894d68fe2f80cad555110,92,colombian pop
21,Shakira,26677745,https://i.scdn.co/image/ab6761610000e5eb284894d68fe2f80cad555110,92,dance pop
21,Shakira,26677745,https://i.scdn.co/image/ab6761610000e5eb284894d68fe2f80cad555110,92,latin pop
22,Billy Joel,4900933,https://i.scdn.co/image/ab6761610000e5eb712c7643e8aa18a4aca6c811,78,classic rock
22,Billy Joel,4900933,https://i.scdn.co/image/ab6761610000e5eb712c7643e8aa18a4aca6c811,78,folk rock
22,Billy Joel,4900933,https://i.scdn.co/image/ab6761610000e5eb712c7643e8aa18a4aca6c811,78,mellow gold
22,Billy Joel,4900933,https://i.scdn.co/image/ab6761610000e5eb712c7643e8aa18a4aca6c811,78,piano rock
22,Billy Joel,4900933,https://i.scdn.co/image/ab6761610000e5eb712c7643e8aa18a4aca6c811,78,rock
22,Billy Joel,4900933,https://i.scdn.co/image/ab6761610000e5eb712c7643e8aa18a4aca6c811,78,singer-songwriter
22,Billy Joel,4900933,https://i.scdn.co/image/ab6761610000e5eb712c7643e8aa18a4aca6c811,78,soft rock
23,The Jackson 5,1336877,https://i.scdn.co/image/19f768d93f6c80f7d4ca5b906e1c0376a3704389,72,adult standards
23,The Jackson 5,1336877,https://i.scdn.co/image/19f768d93f6c80f7d4ca5b906e1c0376a3704389,72,motown
24,Otis Redding,2037467,https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3,72,classic soul
24,Otis Redding,2037467,https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3,72,memphis soul
24,Otis Redding,2037467,https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3,72,soul
24,Otis Redding,2037467,https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3,72,soul blues
24,Otis Redding,2037467,https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3,72,southern soul
25,Van Morrison,2729044,https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472,73,classic rock
25,Van Morrison,2729044,https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472,73,folk
25,Van Morrison,2729044,https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472,73,folk rock
25,Van Morrison,2729044,https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472,73,mellow gold
25,Van Morrison,2729044,https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472,73,rock
25,Van Morrison,2729044,https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472,73,roots rock
25,Van Morrison,2729044,https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472,73,singer-songwriter
25,Van Morrison,2729044,https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472,73,soft rock
26,Ray Charles,1980431,https://i.scdn.co/image/ab6761610000e5eb6fc460f10177fa38af69b8bf,69,adult standards
26,Ray Charles,1980431,https://i.scdn.co/image/ab6761610000e5eb6fc460f10177fa38af69b8bf,69,classic soul
26,Ray Charles,1980431,https://i.scdn.co/image/ab6761610000e5eb6fc460f10177fa38af69b8bf,69,jazz blues
26,Ray Charles,1980431,https://i.scdn.co/image/ab6761610000e5eb6fc460f10177fa38af69b8bf,69,piano blues
26,Ray Charles,1980431,https://i.scdn.co/image/ab6761610000e5eb6fc460f10177fa38af69b8bf,69,soul
26,Ray Charles,1980431,https://i.scdn.co/image/ab6761610000e5eb6fc460f10177fa38af69b8bf,69,soul blues
26,Ray Charles,1980431,https://i.scdn.co/image/ab6761610000e5eb6fc460f10177fa38af69b8bf,69,vocal jazz
27,Don McLean,832309,https://i.scdn.co/image/ab6761610000e5eba20b69a65699ceae323003ef,65,adult standards
27,Don McLean,832309,https://i.scdn.co/image/ab6761610000e5eba20b69a65699ceae323003ef,65,classic rock
27,Don McLean,832309,https://i.scdn.co/image/ab6761610000e5eba20b69a65699ceae323003ef,65,folk
27,Don McLean,832309,https://i.scdn.co/image/ab6761610000e5eba20b69a65699ceae323003ef,65,folk rock
27,Don McLean,832309,https://i.scdn.co/image/ab6761610000e5eba20b69a65699ceae323003ef,65,mellow gold
27,Don McLean,832309,https://i.scdn.co/image/ab6761610000e5eba20b69a65699ceae323003ef,65,singer-songwriter
27,Don McLean,832309,https://i.scdn.co/image/ab6761610000e5eba20b69a65699ceae323003ef,65,soft rock
28,Simon & Garfunkel,4448564,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,73,classic rock
28,Simon & Garfunkel,4448564,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,73,folk
28,Simon & Garfunkel,4448564,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,73,folk rock
28,Simon & Garfunkel,4448564,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,73,melancholia
28,Simon & Garfunkel,4448564,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,73,mellow gold
28,Simon & Garfunkel,4448564,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,73,rock
29,Leonard Cohen,2990169,https://i.scdn.co/image/ab6761610000e5ebd09c1295779cfb71683cee99,67,canadian singer-songwriter
29,Leonard Cohen,2990169,https://i.scdn.co/image/ab6761610000e5ebd09c1295779cfb71683cee99,67,folk
29,Leonard Cohen,2990169,https://i.scdn.co/image/ab6761610000e5ebd09c1295779cfb71683cee99,67,folk rock
29,Leonard Cohen,2990169,https://i.scdn.co/image/ab6761610000e5ebd09c1295779cfb71683cee99,67,melancholia
29,Leonard Cohen,2990169,https://i.scdn.co/image/ab6761610000e5ebd09c1295779cfb71683cee99,67,permanent wave
29,Leonard Cohen,2990169,https://i.scdn.co/image/ab6761610000e5ebd09c1295779cfb71683cee99,67,singer-songwriter
30,Yusuf / Cat Stevens,1652444,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c,71,british folk
30,Yusuf / Cat Stevens,1652444,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c,71,classic rock
30,Yusuf / Cat Stevens,1652444,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c,71,folk
30,Yusuf / Cat Stevens,1652444,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c,71,folk rock
30,Yusuf / Cat Stevens,1652444,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c,71,mellow gold
30,Yusuf / Cat Stevens,1652444,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c,71,rock
30,Yusuf / Cat Stevens,1652444,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c,71,singer-songwriter
30,Yusuf / Cat Stevens,1652444,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c,71,soft rock
31,Johnny Cash,5693250,https://i.scdn.co/image/ab6761610000e5eb152cf48cf9541c7061570857,76,arkansas country
31,Johnny Cash,5693250,https://i.scdn.co/image/ab6761610000e5eb152cf48cf9541c7061570857,76,outlaw country
32,Simple Plan,3321778,https://i.scdn.co/image/ab6761610000e5eb14be52ba7ed12e0177ebe08b,70,canadian pop punk
32,Simple Plan,3321778,https://i.scdn.co/image/ab6761610000e5eb14be52ba7ed12e0177ebe08b,70,canadian punk
32,Simple Plan,3321778,https://i.scdn.co/image/ab6761610000e5eb14be52ba7ed12e0177ebe08b,70,canadian rock
32,Simple Plan,3321778,https://i.scdn.co/image/ab6761610000e5eb14be52ba7ed12e0177ebe08b,70,pop punk
33,Sum 41,3468583,https://i.scdn.co/image/ab6761610000e5eba79683a6e828e1a86341414c,72,canadian pop punk
33,Sum 41,3468583,https://i.scdn.co/image/ab6761610000e5eba79683a6e828e1a86341414c,72,canadian punk
33,Sum 41,3468583,https://i.scdn.co/image/ab6761610000e5eba79683a6e828e1a86341414c,72,punk
34,Tame Impala,6163117,https://i.scdn.co/image/ab6761610000e5eb90357ef28b3a012a1d1b2fa2,81,australian psych
34,Tame Impala,6163117,https://i.scdn.co/image/ab6761610000e5eb90357ef28b3a012a1d1b2fa2,81,neo-psychedelic
35,Daft Punk,9164663,https://i.scdn.co/image/ab6761610000e5eb96d66c60658005885d1135ce,83,electro
35,Daft Punk,9164663,https://i.scdn.co/image/ab6761610000e5eb96d66c60658005885d1135ce,83,filter house
36,AURORA,2766331,https://i.scdn.co/image/ab6761610000e5eb1cf32251011d049c26855ae4,76,art pop
36,AURORA,2766331,https://i.scdn.co/image/ab6761610000e5eb1cf32251011d049c26855ae4,76,norwegian pop
37,Skillet,4460697,https://i.scdn.co/image/ab6761610000e5eb5796c88846b0bbecb07fccfc,74,alternative metal
37,Skillet,4460697,https://i.scdn.co/image/ab6761610000e5eb5796c88846b0bbecb07fccfc,74,christian alternative rock
37,Skillet,4460697,https://i.scdn.co/image/ab6761610000e5eb5796c88846b0bbecb07fccfc,74,christian music
37,Skillet,4460697,https://i.scdn.co/image/ab6761610000e5eb5796c88846b0bbecb07fccfc,74,christian rock
38,Linkin Park,22500620,https://i.scdn.co/image/ab6761610000e5eb34e5aa6afc1ba147bfbb0677,85,alternative metal
38,Linkin Park,22500620,https://i.scdn.co/image/ab6761610000e5eb34e5aa6afc1ba147bfbb0677,85,nu metal
38,Linkin Park,22500620,https://i.scdn.co/image/ab6761610000e5eb34e5aa6afc1ba147bfbb0677,85,post-grunge
38,Linkin Park,22500620,https://i.scdn.co/image/ab6761610000e5eb34e5aa6afc1ba147bfbb0677,85,rap metal
39,Pusha T,2666540,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594,74,alternative hip hop
39,Pusha T,2666540,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594,74,hip hop
39,Pusha T,2666540,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594,74,pop rap
39,Pusha T,2666540,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594,74,rap
39,Pusha T,2666540,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594,74,southern hip hop
39,Pusha T,2666540,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594,74,trap
39,Pusha T,2666540,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594,74,underground hip hop
39,Pusha T,2666540,https://i.scdn.co/image/ab6761610000e5ebc5b88a3924d8318f25f20594,74,virginia hip hop
40,Stormzy,2682495,https://i.scdn.co/image/ab6761610000e5eba66d3bfba2c1f0b4a0b278e5,76,grime
40,Stormzy,2682495,https://i.scdn.co/image/ab6761610000e5eba66d3bfba2c1f0b4a0b278e5,76,uk hip hop
41,ESV Eastside Villainz,1277,https://i.scdn.co/image/ab67616d0000b273a9fae98220047e557b7b434c,44,
42,ScottFree Music,41,https://i.scdn.co/image/ab67616d0000b2731e1bf9b29463bf8a1dcd926d,43,
43,JAY-Z,7940217,https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4,85,east coast hip hop
43,JAY-Z,7940217,https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4,85,hip hop
43,JAY-Z,7940217,https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4,85,rap
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,alternative hip hop
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,conscious hip hop
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,east coast hip hop
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,gangster rap
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,golden age hip hop
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,hardcore hip hop
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,hip hop
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,jazz rap
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,queens hip hop
44,A Tribe Called Quest,1825866,https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,68,rap
45,Flume,2353086,https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978,73,australian dance
45,Flume,2353086,https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978,73,australian electropop
45,Flume,2353086,https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978,73,australian indie
45,Flume,2353086,https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978,73,downtempo
45,Flume,2353086,https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978,73,edm
46,Oklou,63372,https://i.scdn.co/image/ab6761610000e5ebcc7917e44cf7fddf97441669,51,art pop
46,Oklou,63372,https://i.scdn.co/image/ab6761610000e5ebcc7917e44cf7fddf97441669,51,deconstructed club
46,Oklou,63372,https://i.scdn.co/image/ab6761610000e5ebcc7917e44cf7fddf97441669,51,escape room
46,Oklou,63372,https://i.scdn.co/image/ab6761610000e5ebcc7917e44cf7fddf97441669,51,hyperpop
47,Coco Bryce,18978,https://i.scdn.co/image/ab6761610000e5eb933ba1bf99a752b0533cfb0e,36,dutch dnb
47,Coco Bryce,18978,https://i.scdn.co/image/ab6761610000e5eb933ba1bf99a752b0533cfb0e,36,jungle
47,Coco Bryce,18978,https://i.scdn.co/image/ab6761610000e5eb933ba1bf99a752b0533cfb0e,36,skweee
47,Coco Bryce,18978,https://i.scdn.co/image/ab6761610000e5eb933ba1bf99a752b0533cfb0e,36,uk alternative hip hop
47,Coco Bryce,18978,https://i.scdn.co/image/ab6761610000e5eb933ba1bf99a752b0533cfb0e,36,wonky
48,blink-182,7390378,https://i.scdn.co/image/ab6761610000e5eb33639aaeecfcc5ebada97476,79,pop punk
48,blink-182,7390378,https://i.scdn.co/image/ab6761610000e5eb33639aaeecfcc5ebada97476,79,punk
48,blink-182,7390378,https://i.scdn.co/image/ab6761610000e5eb33639aaeecfcc5ebada97476,79,rock
48,blink-182,7390378,https://i.scdn.co/image/ab6761610000e5eb33639aaeecfcc5ebada97476,79,socal pop punk
49,Red Hot Chili Peppers,19078661,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8,84,alternative rock
49,Red Hot Chili Peppers,19078661,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8,84,funk metal
49,Red Hot Chili Peppers,19078661,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8,84,funk rock
49,Red Hot Chili Peppers,19078661,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8,84,permanent wave
50,Electric Light Orchestra,3595471,https://i.scdn.co/image/ab6761610000e5eb3f289b61b4d965ce54e31841,72,album rock
50,Electric Light Orchestra,3595471,https://i.scdn.co/image/ab6761610000e5eb3f289b61b4d965ce54e31841,72,art rock
50,Electric Light Orchestra,3595471,https://i.scdn.co/image/ab6761610000e5eb3f289b61b4d965ce54e31841,72,beatlesque
50,Electric Light Orchestra,3595471,https://i.scdn.co/image/ab6761610000e5eb3f289b61b4d965ce54e31841,72,classic rock
50,Electric Light Orchestra,3595471,https://i.scdn.co/image/ab6761610000e5eb3f289b61b4d965ce54e31841,72,glam rock
50,Electric Light Orchestra,3595471,https://i.scdn.co/image/ab6761610000e5eb3f289b61b4d965ce54e31841,72,mellow gold
50,Electric Light Orchestra,3595471,https://i.scdn.co/image/ab6761610000e5eb3f289b61b4d965ce54e31841,72,rock
50,Electric Light Orchestra,3595471,https://i.scdn.co/image/ab6761610000e5eb3f289b61b4d965ce54e31841,72,soft rock
50,Electric Light Orchestra,3595471,https://i.scdn.co/image/ab6761610000e5eb3f289b61b4d965ce54e31841,72,symphonic rock
51,La Femme,398043,https://i.scdn.co/image/ab6761610000e5eb66cea0b6007d370107681187,60,french indie pop
51,La Femme,398043,https://i.scdn.co/image/ab6761610000e5eb66cea0b6007d370107681187,60,french indietronica
51,La Femme,398043,https://i.scdn.co/image/ab6761610000e5eb66cea0b6007d370107681187,60,french psychedelic
51,La Femme,398043,https://i.scdn.co/image/ab6761610000e5eb66cea0b6007d370107681187,60,french rock
52,Afrojuice 195,48561,https://i.scdn.co/image/ab6761610000e5eb124e9e415d5b4216543ae8c4,31,urbano espanol
53,Fontaines D.C.,344982,https://i.scdn.co/image/ab6761610000e5eb6b15f761415ff97b7ebf5dbf,60,indie rock
53,Fontaines D.C.,344982,https://i.scdn.co/image/ab6761610000e5eb6b15f761415ff97b7ebf5dbf,60,irish indie rock
53,Fontaines D.C.,344982,https://i.scdn.co/image/ab6761610000e5eb6b15f761415ff97b7ebf5dbf,60,modern alternative rock
53,Fontaines D.C.,344982,https://i.scdn.co/image/ab6761610000e5eb6b15f761415ff97b7ebf5dbf,60,modern rock
54,Ariana Grande,87309734,https://i.scdn.co/image/ab6761610000e5ebcdce7620dc940db079bf4952,91,dance pop
54,Ariana Grande,87309734,https://i.scdn.co/image/ab6761610000e5ebcdce7620dc940db079bf4952,91,pop
55,Nick Cave & The Bad Seeds,1238179,https://i.scdn.co/image/ab6761610000e5ebee32d7c5cec25d73f884eba5,64,art rock
55,Nick Cave & The Bad Seeds,1238179,https://i.scdn.co/image/ab6761610000e5ebee32d7c5cec25d73f884eba5,64,permanent wave
55,Nick Cave & The Bad Seeds,1238179,https://i.scdn.co/image/ab6761610000e5ebee32d7c5cec25d73f884eba5,64,singer-songwriter
56,Cava Grande,1807,https://i.scdn.co/image/ab6761610000e5eb67d9f283b069b90950a38e55,19,turkish post-punk
57,Juice WRLD,27555118,https://i.scdn.co/image/ab6761610000e5eb1908e1a8b79abf71d5598944,91,chicago rap
57,Juice WRLD,27555118,https://i.scdn.co/image/ab6761610000e5eb1908e1a8b79abf71d5598944,91,melodic rap
58,Jarabe De Palo,1429011,https://i.scdn.co/image/ab6761610000e5eb70f08f633c78d37071b55f7a,69,latin alternative
58,Jarabe De Palo,1429011,https://i.scdn.co/image/ab6761610000e5eb70f08f633c78d37071b55f7a,69,latin pop
58,Jarabe De Palo,1429011,https://i.scdn.co/image/ab6761610000e5eb70f08f633c78d37071b55f7a,69,latin rock
58,Jarabe De Palo,1429011,https://i.scdn.co/image/ab6761610000e5eb70f08f633c78d37071b55f7a,69,rock en espanol
58,Jarabe De Palo,1429011,https://i.scdn.co/image/ab6761610000e5eb70f08f633c78d37071b55f7a,69,spanish pop
58,Jarabe De Palo,1429011,https://i.scdn.co/image/ab6761610000e5eb70f08f633c78d37071b55f7a,69,spanish rock
59,NTO,217917,https://i.scdn.co/image/ab6761610000e5ebc314f3b53963de599ca71086,60,electronica
59,NTO,217917,https://i.scdn.co/image/ab6761610000e5ebc314f3b53963de599ca71086,60,minimal melodic techno
59,NTO,217917,https://i.scdn.co/image/ab6761610000e5ebc314f3b53963de599ca71086,60,minimal techno
59,NTO,217917,https://i.scdn.co/image/ab6761610000e5ebc314f3b53963de599ca71086,60,new french touch
59,NTO,217917,https://i.scdn.co/image/ab6761610000e5ebc314f3b53963de599ca71086,60,tropical house
60,Hardwell,3677212,https://i.scdn.co/image/ab6761610000e5eb1cbb1805834e1767a18a328b,69,big room
60,Hardwell,3677212,https://i.scdn.co/image/ab6761610000e5eb1cbb1805834e1767a18a328b,69,dance pop
60,Hardwell,3677212,https://i.scdn.co/image/ab6761610000e5eb1cbb1805834e1767a18a328b,69,dutch house
60,Hardwell,3677212,https://i.scdn.co/image/ab6761610000e5eb1cbb1805834e1767a18a328b,69,edm
